Date,SiteName,LocationName,WeekDay,BRCYear,InCount,OutCount,TotalCount
18/11/2024,NewYork,ShoppingMall,Monday,2024,13154.0,12557.0,25711.0
19/11/2024,NewYork,ATM Outlets,Tuesday,2024,3897.0,2900.0,6797.0
19/11/2024,NewYork,ShoppingMall,Tuesday,2024,11825.0,11015.0,22840.0
20/11/2024,NewYork,ATM Outlets,Wednesday,2024,4266.0,3503.0,7769.0
20/11/2024,NewYork,ShoppingMall,Wednesday,2024,13607.0,12879.0,26486.0
21/11/2024,NewYork,ATM Outlets,Thursday,2024,4230.0,3669.0,7899.0
21/11/2024,NewYork,ShoppingMall,Thursday,2024,13303.0,12794.0,26097.0
22/11/2024,NewYork,ATM Outlets,Friday,2024,5194.0,4335.0,9529.0
22/11/2024,NewYork,ShoppingMall,Friday,2024,12186.0,12461.0,24647.0
23/11/2024,NewYork,ATM Outlets,Saturday,2024,6196.0,4802.0,10998.0
23/11/2024,NewYork,ShoppingMall,Saturday,2024,9717.0,9452.0,19169.0
24/11/2024,NewYork,ATM Outlets,Sunday,2024,5246.0,4091.0,9337.0
24/11/2024,NewYork,ShoppingMall,Sunday,2024,17166.0,15980.0,33146.0
01/12/2024,NewYork,ATM Outlets,Sunday,2024,4862.0,4378.0,9240.0
01/12/2024,NewYork,ShoppingMall,Sunday,2024,19226.0,18770.0,37996.0
25/11/2024,NewYork,ATM Outlets,Monday,2024,4182.0,3443.0,7625.0
25/11/2024,NewYork,ShoppingMall,Monday,2024,13515.0,14253.0,27768.0
26/11/2024,NewYork,ATM Outlets,Tuesday,2024,4107.0,3513.0,7620.0
26/11/2024,NewYork,ShoppingMall,Tuesday,2024,13882.0,14155.0,28037.0
27/11/2024,NewYork,ATM Outlets,Wednesday,2024,4625.0,3583.0,8208.0
27/11/2024,NewYork,ShoppingMall,Wednesday,2024,12789.0,13230.0,26019.0
28/11/2024,NewYork,ATM Outlets,Thursday,2024,4427.0,3852.0,8279.0
28/11/2024,NewYork,ShoppingMall,Thursday,2024,12208.0,12327.0,24535.0
29/11/2024,NewYork,ATM Outlets,Friday,2024,6371.0,5018.0,11389.0
29/11/2024,NewYork,ShoppingMall,Friday,2024,21391.0,21477.0,42868.0
30/11/2024,NewYork,ATM Outlets,Saturday,2024,8207.0,6812.0,15019.0
30/11/2024,NewYork,ShoppingMall,Saturday,2024,23762.0,22272.0,46034.0
02/12/2024,NewYork,ATM Outlets,Monday,2024,4065.0,3608.0,7673.0
02/12/2024,NewYork,ShoppingMall,Monday,2024,18289.0,18506.0,36795.0
03/12/2024,NewYork,ATM Outlets,Tuesday,2024,4574.0,3516.0,8090.0
03/12/2024,NewYork,ShoppingMall,Tuesday,2024,17817.0,17103.0,34920.0
04/12/2024,NewYork,ATM Outlets,Wednesday,2024,4661.0,3632.0,8293.0
04/12/2024,NewYork,ShoppingMall,Wednesday,2024,17334.0,17192.0,34526.0
05/12/2024,NewYork,ATM Outlets,Thursday,2024,4431.0,3677.0,8108.0
05/12/2024,NewYork,ShoppingMall,Thursday,2024,14874.0,15466.0,30340.0
06/12/2024,NewYork,ATM Outlets,Friday,2024,5910.0,4745.0,10655.0
06/12/2024,NewYork,ShoppingMall,Friday,2024,19744.0,19279.0,39023.0
07/12/2024,NewYork,ATM Outlets,Saturday,2024,6427.0,4691.0,11118.0
07/12/2024,NewYork,ShoppingMall,Saturday,2024,14040.0,14011.0,28051.0
08/12/2024,NewYork,ATM Outlets,Sunday,2024,4862.0,3520.0,8382.0
08/12/2024,NewYork,ShoppingMall,Sunday,2024,18076.0,17381.0,35457.0
09/12/2024,NewYork,ATM Outlets,Monday,2024,4630.0,3586.0,8216.0
09/12/2024,NewYork,ShoppingMall,Monday,2024,16508.0,16099.0,32607.0
10/12/2024,NewYork,ATM Outlets,Tuesday,2024,4542.0,3747.0,8289.0
10/12/2024,NewYork,ShoppingMall,Tuesday,2024,17312.0,16581.0,33893.0
11/12/2024,NewYork,ATM Outlets,Wednesday,2024,4872.0,3693.0,8565.0
11/12/2024,NewYork,ShoppingMall,Wednesday,2024,17819.0,17058.0,34877.0
12/12/2024,NewYork,ATM Outlets,Thursday,2024,5096.0,3915.0,9011.0
12/12/2024,NewYork,ShoppingMall,Thursday,2024,16077.0,16315.0,32392.0
13/12/2024,NewYork,ATM Outlets,Friday,2024,6152.0,4767.0,10919.0
13/12/2024,NewYork,ShoppingMall,Friday,2024,17433.0,17338.0,34771.0
14/12/2024,NewYork,ATM Outlets,Saturday,2024,7006.0,5856.0,12862.0
14/12/2024,NewYork,ShoppingMall,Saturday,2024,20204.0,20031.0,40235.0
15/12/2024,NewYork,ATM Outlets,Sunday,2024,5436.0,4302.0,9738.0
15/12/2024,NewYork,ShoppingMall,Sunday,2024,8552.0,8562.0,17114.0
16/12/2024,NewYork,ATM Outlets,Monday,2024,4943.0,3858.0,8801.0
16/12/2024,NewYork,ShoppingMall,Monday,2024,17514.0,16361.0,33875.0
17/12/2024,NewYork,ATM Outlets,Tuesday,2024,4921.0,3963.0,8884.0
17/12/2024,NewYork,ShoppingMall,Tuesday,2024,13682.0,13827.0,27509.0
18/12/2024,NewYork,ATM Outlets,Wednesday,2024,4362.0,3654.0,8016.0
18/12/2024,NewYork,ShoppingMall,Wednesday,2024,15562.0,15129.0,30691.0
19/12/2024,NewYork,ATM Outlets,Thursday,2024,4211.0,3756.0,7967.0
19/12/2024,NewYork,ShoppingMall,Thursday,2024,12805.0,13901.0,26706.0
20/12/2024,NewYork,ATM Outlets,Friday,2024,5127.0,4224.0,9351.0
20/12/2024,NewYork,ShoppingMall,Friday,2024,16763.0,16475.0,33238.0
21/12/2024,NewYork,ATM Outlets,Saturday,2024,5840.0,5129.0,10969.0
21/12/2024,NewYork,ShoppingMall,Saturday,2024,24491.0,22760.0,47251.0
22/12/2024,NewYork,ATM Outlets,Sunday,2024,3923.0,4101.0,8024.0
22/12/2024,NewYork,ShoppingMall,Sunday,2024,18612.0,18096.0,36708.0
23/12/2024,NewYork,ATM Outlets,Monday,2024,4170.0,3731.0,7901.0
23/12/2024,NewYork,ShoppingMall,Monday,2024,11392.0,11701.0,23093.0
24/12/2024,NewYork,ATM Outlets,Tuesday,2024,2929.0,2743.0,5672.0
24/12/2024,NewYork,ShoppingMall,Tuesday,2024,7549.0,8352.0,15901.0
25/12/2024,NewYork,ATM Outlets,Wednesday,2024,1155.0,1088.0,2243.0
25/12/2024,NewYork,ShoppingMall,Wednesday,2024,1091.0,1014.0,2105.0
26/12/2024,NewYork,ATM Outlets,Thursday,2024,2245.0,1955.0,4200.0
26/12/2024,NewYork,ShoppingMall,Thursday,2024,4137.0,3702.0,7839.0
27/12/2024,NewYork,ATM Outlets,Friday,2024,3957.0,3092.0,7049.0
27/12/2024,NewYork,ShoppingMall,Friday,2024,9529.0,8244.0,17773.0
28/12/2024,NewYork,ATM Outlets,Saturday,2024,4814.0,4282.0,9096.0
28/12/2024,NewYork,ShoppingMall,Saturday,2024,11223.0,10045.0,21268.0
29/12/2024,NewYork,ATM Outlets,Sunday,2024,3903.0,3602.0,7505.0
29/12/2024,NewYork,ShoppingMall,Sunday,2024,8023.0,7921.0,15944.0
01/01/2025,NewYork,ATM Outlets,Wednesday,2025,2651.0,2664.0,5315.0
01/01/2025,NewYork,ShoppingMall,Wednesday,2025,4117.0,4446.0,8563.0
02/01/2025,NewYork,ATM Outlets,Thursday,2025,3452.0,3208.0,6660.0
02/01/2025,NewYork,ShoppingMall,Thursday,2025,8300.0,9326.0,17626.0
03/01/2025,NewYork,ATM Outlets,Friday,2025,3663.0,3278.0,6941.0
03/01/2025,NewYork,ShoppingMall,Friday,2025,7020.0,7675.0,14695.0
04/01/2025,NewYork,ATM Outlets,Saturday,2025,3723.0,3180.0,6903.0
04/01/2025,NewYork,ShoppingMall,Saturday,2025,7546.0,8066.0,15612.0
05/01/2025,NewYork,ATM Outlets,Sunday,2025,1598.0,1597.0,3195.0
05/01/2025,NewYork,ShoppingMall,Sunday,2025,2189.0,3018.0,5207.0
30/12/2024,NewYork,ATM Outlets,Monday,2025,4338.0,3884.0,8222.0
30/12/2024,NewYork,ShoppingMall,Monday,2025,10749.0,10560.0,21309.0
31/12/2024,NewYork,ATM Outlets,Tuesday,2025,4103.0,3394.0,7497.0
31/12/2024,NewYork,ShoppingMall,Tuesday,2025,7697.0,7710.0,15407.0
06/01/2025,NewYork,ATM Outlets,Monday,2025,2399.0,2094.0,4493.0
06/01/2025,NewYork,ShoppingMall,Monday,2025,4142.0,4699.0,8841.0
07/01/2025,NewYork,ATM Outlets,Tuesday,2025,2382.0,1996.0,4378.0
07/01/2025,NewYork,ShoppingMall,Tuesday,2025,4330.0,4625.0,8955.0
08/01/2025,NewYork,ATM Outlets,Wednesday,2025,2370.0,2047.0,4417.0
08/01/2025,NewYork,ShoppingMall,Wednesday,2025,4439.0,5440.0,9879.0
09/01/2025,NewYork,ATM Outlets,Thursday,2025,2534.0,2238.0,4772.0
09/01/2025,NewYork,ShoppingMall,Thursday,2025,5005.0,5997.0,11002.0
10/01/2025,NewYork,ATM Outlets,Friday,2025,2867.0,2505.0,5372.0
10/01/2025,NewYork,ShoppingMall,Friday,2025,4560.0,5113.0,9673.0
11/01/2025,NewYork,ATM Outlets,Saturday,2025,3344.0,3276.0,6620.0
11/01/2025,NewYork,ShoppingMall,Saturday,2025,6141.0,6714.0,12855.0
12/01/2025,NewYork,ATM Outlets,Sunday,2025,2875.0,2250.0,5125.0
12/01/2025,NewYork,ShoppingMall,Sunday,2025,4613.0,5169.0,9782.0
13/01/2025,NewYork,ATM Outlets,Monday,2025,2711.0,2409.0,5120.0
13/01/2025,NewYork,ShoppingMall,Monday,2025,4631.0,5027.0,9658.0
14/01/2025,NewYork,ATM Outlets,Tuesday,2025,2741.0,2371.0,5112.0
14/01/2025,NewYork,ShoppingMall,Tuesday,2025,4918.0,5109.0,10027.0
15/01/2025,NewYork,ATM Outlets,Wednesday,2025,2435.0,2212.0,4647.0
15/01/2025,NewYork,ShoppingMall,Wednesday,2025,4310.0,4616.0,8926.0
16/01/2025,NewYork,ATM Outlets,Thursday,2025,2645.0,2570.0,5215.0
16/01/2025,NewYork,ShoppingMall,Thursday,2025,4753.0,5060.0,9813.0
17/01/2025,NewYork,ATM Outlets,Friday,2025,3477.0,2984.0,6461.0
17/01/2025,NewYork,ShoppingMall,Friday,2025,6149.0,6394.0,12543.0
18/01/2025,NewYork,ATM Outlets,Saturday,2025,4285.0,3676.0,7961.0
18/01/2025,NewYork,ShoppingMall,Saturday,2025,10515.0,10440.0,20955.0
19/01/2025,NewYork,ATM Outlets,Sunday,2025,2692.0,2316.0,5008.0
19/01/2025,NewYork,ShoppingMall,Sunday,2025,5249.0,5743.0,10992.0
20/01/2025,NewYork,ATM Outlets,Monday,2025,2534.0,2213.0,4747.0
20/01/2025,NewYork,ShoppingMall,Monday,2025,5115.0,5452.0,10567.0
21/01/2025,NewYork,ATM Outlets,Tuesday,2025,2834.0,2578.0,5412.0
21/01/2025,NewYork,ShoppingMall,Tuesday,2025,5114.0,5541.0,10655.0
22/01/2025,NewYork,ATM Outlets,Wednesday,2025,2944.0,2686.0,5630.0
22/01/2025,NewYork,ShoppingMall,Wednesday,2025,5327.0,5648.0,10975.0
23/01/2025,NewYork,ATM Outlets,Thursday,2025,2604.0,2528.0,5132.0
23/01/2025,NewYork,ShoppingMall,Thursday,2025,4784.0,5324.0,10108.0
24/01/2025,NewYork,ATM Outlets,Friday,2025,3256.0,3014.0,6270.0
24/01/2025,NewYork,ShoppingMall,Friday,2025,5370.0,5874.0,11244.0
25/01/2025,NewYork,ATM Outlets,Saturday,2025,4490.0,4278.0,8768.0
25/01/2025,NewYork,ShoppingMall,Saturday,2025,9323.0,10259.0,19582.0
26/01/2025,NewYork,ATM Outlets,Sunday,2025,2490.0,2367.0,4857.0
26/01/2025,NewYork,ShoppingMall,Sunday,2025,4980.0,5772.0,10752.0
